2019-09-27 12:03:48.345 | SUCCESS  | __main__:main:85 - RESP: success
2019-09-27 12:03:49.148 | INFO     | __main__:main:172 - Stock market cap percent
class StockMarketCapPercent { Sort=256, Code=4536, Name=拓凱, Percent=0.0443% }
class StockMarketCapPercent { Sort=474, Code=4540, Name=全球傳動, Percent=0.0185% }
class StockMarketCapPercent { Sort=786, Code=4545, Name=銘鈺, Percent=0.0054% }
class StockMarketCapPercent { Sort=269, Code=4551, Name=智伸科, Percent=0.0401% }
class StockMarketCapPercent { Sort=534, Code=4552, Name=力達-KY, Percent=0.0152% }
class StockMarketCapPercent { Sort=597, Code=4555, Name=氣立, Percent=0.0113% }
class StockMarketCapPercent { Sort=675, Code=4557, Name=永新-KY, Percent=0.0086% }
class StockMarketCapPercent { Sort=610, Code=4560, Name=強信-KY, Percent=0.0106% }
class StockMarketCapPercent { Sort=744, Code=4562, Name=穎漢, Percent=0.0064% }
class StockMarketCapPercent { Sort=320, Code=4564, Name=元翎, Percent=0.0327% }
class StockMarketCapPercent { Sort=626, Code=4566, Name=時碩工業, Percent=0.0101% }
class StockMarketCapPercent { Sort=837, Code=4720, Name=德淵, Percent=0.0039% }
class StockMarketCapPercent { Sort=674, Code=4722, Name=國精化, Percent=0.0086% }
class StockMarketCapPercent { Sort=521, Code=4725, Name=信昌化, Percent=0.0157% }
class StockMarketCapPercent { Sort=647, Code=4737, Name=華廣, Percent=0.0093% }
class StockMarketCapPercent { Sort=406, Code=4739, Name=康普, Percent=0.0230% }
class StockMarketCapPercent { Sort=609, Code=4746, Name=台耀, Percent=0.0107% }
class StockMarketCapPercent { Sort=582, Code=4755, Name=三福化, Percent=0.0119% }
class StockMarketCapPercent { Sort=429, Code=4763, Name=材料-KY, Percent=0.0216% }
class StockMarketCapPercent { Sort=510, Code=4764, Name=雙鍵, Percent=0.0166% }
class StockMarketCapPercent { Sort=195, Code=4766, Name=南寶, Percent=0.0618% }
class StockMarketCapPercent { Sort=849, Code=4807, Name=日成-KY, Percent=0.0036% }
class StockMarketCapPercent { Sort=25, Code=4904, Name=遠傳, Percent=0.7501% }
class StockMarketCapPercent { Sort=333, Code=4906, Name=正文, Percent=0.0314% }
class StockMarketCapPercent { Sort=487, Code=4912, Name=聯德控股-KY, Percent=0.0179% }
class StockMarketCapPercent { Sort=153, Code=4915, Name=致伸, Percent=0.0830% }
class StockMarketCapPercent { Sort=673, Code=4916, Name=事欣科, Percent=0.0086% }
class StockMarketCapPercent { Sort=315, Code=4919, Name=新唐, Percent=0.0332% }
class StockMarketCapPercent { Sort=348, Code=4927, Name=泰鼎-KY, Percent=0.0299% }
class StockMarketCapPercent { Sort=817, Code=4930, Name=燦星網, Percent=0.0045% }
class StockMarketCapPercent { Sort=806, Code=4934, Name=太極, Percent=0.0048% }
class StockMarketCapPercent { Sort=349, Code=4935, Name=茂林-KY, Percent=0.0299% }
class StockMarketCapPercent { Sort=42, Code=4938, Name=和碩, Percent=0.4304% }
class StockMarketCapPercent { Sort=515, Code=4942, Name=嘉彰, Percent=0.0162% }
class StockMarketCapPercent { Sort=185, Code=4943, Name=康控-KY, Percent=0.0649% }
class StockMarketCapPercent { Sort=578, Code=4952, Name=凌通, Percent=0.0121% }
class StockMarketCapPercent { Sort=818, Code=4956, Name=光鋐, Percent=0.0045% }
class StockMarketCapPercent { Sort=52, Code=4958, Name=臻鼎-KY, Percent=0.3291% }
class StockMarketCapPercent { Sort=446, Code=4961, Name=天鈺, Percent=0.0204% }
class StockMarketCapPercent { Sort=790, Code=4967, Name=十銓, Percent=0.0053% }
class StockMarketCapPercent { Sort=360, Code=4968, Name=立積, Percent=0.0282% }
class StockMarketCapPercent { Sort=587, Code=4976, Name=佳凌, Percent=0.0116% }
class StockMarketCapPercent { Sort=457, Code=4977, Name=眾達-KY, Percent=0.0195% }
class StockMarketCapPercent { Sort=588, Code=4989, Name=榮科, Percent=0.0115% }
class StockMarketCapPercent { Sort=312, Code=4994, Name=傳奇, Percent=0.0335% }
class StockMarketCapPercent { Sort=625, Code=4999, Name=鑫禾, Percent=0.0101% }
class StockMarketCapPercent { Sort=236, Code=5007, Name=三星, Percent=0.0481% }
class StockMarketCapPercent { Sort=396, Code=5203, Name=訊連, Percent=0.0244% }
class StockMarketCapPercent { Sort=611, Code=5215, Name=科嘉-KY, Percent=0.0106% }
class StockMarketCapPercent { Sort=648, Code=5225, Name=東科-KY, Percent=0.0093% }
class StockMarketCapPercent { Sort=339, Code=5234, Name=達興材料, Percent=0.0308% }
class StockMarketCapPercent { Sort=426, Code=5243, Name=乙盛-KY, Percent=0.0219% }
class StockMarketCapPercent { Sort=728, Code=5258, Name=虹堡, Percent=0.0070% }
class StockMarketCapPercent { Sort=178, Code=5264, Name=鎧勝-KY, Percent=0.0680% }
class StockMarketCapPercent { Sort=133, Code=5269, Name=祥碩, Percent=0.0954% }
class StockMarketCapPercent { Sort=420, Code=5283, Name=禾聯碩, Percent=0.0223% }
class StockMarketCapPercent { Sort=731, Code=5284, Name=jpp-KY, Percent=0.0068% }
class StockMarketCapPercent { Sort=520, Code=5285, Name=界霖, Percent=0.0158% }
class StockMarketCapPercent { Sort=369, Code=5288, Name=豐祥-KY, Percent=0.0269% }
class StockMarketCapPercent { Sort=268, Code=5305, Name=敦南, Percent=0.0404% }
class StockMarketCapPercent { Sort=189, Code=5388, Name=中磊, Percent=0.0637% }
class StockMarketCapPercent { Sort=226, Code=5434, Name=崇越, Percent=0.0530% }
class StockMarketCapPercent { Sort=211, Code=5469, Name=瀚宇博, Percent=0.0568% }
class StockMarketCapPercent { Sort=477, Code=5471, Name=松翰, Percent=0.0183% }
class StockMarketCapPercent { Sort=890, Code=5484, Name=慧友, Percent=0.0021% }
class StockMarketCapPercent { Sort=617, Code=5515, Name=建國, Percent=0.0105% }
class StockMarketCapPercent { Sort=624, Code=5519, Name=隆大, Percent=0.0102% }
class StockMarketCapPercent { Sort=708, Code=5521, Name=工信, Percent=0.0076% }
class StockMarketCapPercent { Sort=132, Code=5522, Name=遠雄, Percent=0.0955% }
class StockMarketCapPercent { Sort=500, Code=5525, Name=順天, Percent=0.0172% }
class StockMarketCapPercent { Sort=342, Code=5531, Name=鄉林, Percent=0.0304% }
class StockMarketCapPercent { Sort=541, Code=5533, Name=皇鼎, Percent=0.0144% }
class StockMarketCapPercent { Sort=168, Code=5534, Name=長虹, Percent=0.0730% }
class StockMarketCapPercent { Sort=507, Code=5538, Name=東明-KY, Percent=0.0169% }
class StockMarketCapPercent { Sort=571, Code=5607, Name=遠雄港, Percent=0.0125% }
class StockMarketCapPercent { Sort=703, Code=5608, Name=四維航, Percent=0.0078% }
class StockMarketCapPercent { Sort=724, Code=5706, Name=鳳凰, Percent=0.0072% }
class StockMarketCapPercent { Sort=34, Code=5871, Name=中租-KY, Percent=0.5201% }
class StockMarketCapPercent { Sort=26, Code=5876, Name=上海商銀, Percent=0.7160% }
class StockMarketCapPercent { Sort=22, Code=5880, Name=合庫金, Percent=0.8143% }
class StockMarketCapPercent { Sort=909, Code=5906, Name=台南-KY, Percent=0.0012% }
class StockMarketCapPercent { Sort=466, Code=5907, Name=大洋-KY, Percent=0.0189% }
class StockMarketCapPercent { Sort=188, Code=6005, Name=群益證, Percent=0.0639% }
class StockMarketCapPercent { Sort=398, Code=6024, Name=群益期, Percent=0.0243% }
class StockMarketCapPercent { Sort=546, Code=6108, Name=競國, Percent=0.0139% }
class StockMarketCapPercent { Sort=548, Code=6112, Name=聚碩, Percent=0.0137% }
class StockMarketCapPercent { Sort=397, Code=6115, Name=鎰勝, Percent=0.0244% }
class StockMarketCapPercent { Sort=181, Code=6116, Name=彩晶, Percent=0.0660% }
class StockMarketCapPercent { Sort=839, Code=6117, Name=迎廣, Percent=0.0038% }
class StockMarketCapPercent { Sort=285, Code=6120, Name=達運, Percent=0.0379% }
class StockMarketCapPercent { Sort=570, Code=6128, Name=上福, Percent=0.0126% }
class StockMarketCapPercent { Sort=862, Code=6133, Name=金橋, Percent=0.0031% }
class StockMarketCapPercent { Sort=729, Code=6136, Name=富爾特, Percent=0.0070% }
class StockMarketCapPercent { Sort=488, Code=6139, Name=亞翔, Percent=0.0177% }
class StockMarketCapPercent { Sort=636, Code=6141, Name=柏承, Percent=0.0097% }
class StockMarketCapPercent { Sort=730, Code=6142, Name=友勁, Percent=0.0069% }
class StockMarketCapPercent { Sort=824, Code=6152, Name=百一, Percent=0.0043% }
class StockMarketCapPercent { Sort=258, Code=6153, Name=嘉聯益, Percent=0.0434% }
class StockMarketCapPercent { Sort=765, Code=6155, Name=鈞寶, Percent=0.0059% }
class StockMarketCapPercent { Sort=889, Code=6164, Name=華興, Percent=0.0022% }
class StockMarketCapPercent { Sort=904, Code=6165, Name=捷泰, Percent=0.0015% }
class StockMarketCapPercent { Sort=319, Code=6166, Name=凌華, Percent=0.0327% }
class StockMarketCapPercent { Sort=664, Code=6168, Name=宏齊, Percent=0.0087% }
class StockMarketCapPercent { Sort=900, Code=6172, Name=互億, Percent=0.0016% }
class StockMarketCapPercent { Sort=88, Code=6176, Name=瑞儀, Percent=0.1660% }
class StockMarketCapPercent { Sort=421, Code=6177, Name=達麗, Percent=0.0222% }
class StockMarketCapPercent { Sort=498, Code=6183, Name=關貿, Percent=0.0173% }
class StockMarketCapPercent { Sort=470, Code=6184, Name=大豐電, Percent=0.0186% }
class StockMarketCapPercent { Sort=471, Code=6189, Name=豐藝, Percent=0.0186% }
class StockMarketCapPercent { Sort=358, Code=6191, Name=精成科, Percent=0.0286% }
class StockMarketCapPercent { Sort=340, Code=6192, Name=巨路, Percent=0.0305% }
class StockMarketCapPercent { Sort=356, Code=6196, Name=帆宣, Percent=0.0288% }
class StockMarketCapPercent { Sort=583, Code=6197, Name=佳必琪, Percent=0.0119% }
class StockMarketCapPercent { Sort=637, Code=6201, Name=亞弘電, Percent=0.0096% }
class StockMarketCapPercent { Sort=238, Code=6202, Name=盛群, Percent=0.0476% }
class StockMarketCapPercent { Sort=764, Code=6205, Name=詮欣, Percent=0.0059% }
class StockMarketCapPercent { Sort=313, Code=6206, Name=飛捷, Percent=0.0334% }
class StockMarketCapPercent { Sort=530, Code=6209, Name=今國光, Percent=0.0155% }
class StockMarketCapPercent { Sort=101, Code=6213, Name=聯茂, Percent=0.1305% }
class StockMarketCapPercent { Sort=194, Code=6214, Name=精誠, Percent=0.0618% }
class StockMarketCapPercent { Sort=833, Code=6215, Name=和椿, Percent=0.0040% }
class StockMarketCapPercent { Sort=715, Code=6216, Name=居易, Percent=0.0073% }
class StockMarketCapPercent { Sort=509, Code=6224, Name=聚鼎, Percent=0.0166% }
class StockMarketCapPercent { Sort=874, Code=6226, Name=光鼎, Percent=0.0026% }
class StockMarketCapPercent { Sort=176, Code=6230, Name=超眾, Percent=0.0686% }
class StockMarketCapPercent { Sort=741, Code=6235, Name=華孚, Percent=0.0065% }
class StockMarketCapPercent { Sort=80, Code=6239, Name=力成, Percent=0.1840% }
class StockMarketCapPercent { Sort=880, Code=6243, Name=迅杰, Percent=0.0024% }
class StockMarketCapPercent { Sort=598, Code=6251, Name=定穎, Percent=0.0112% }
class StockMarketCapPercent { Sort=267, Code=6257, Name=矽格, Percent=0.0410% }
class StockMarketCapPercent { Sort=136, Code=6269, Name=台郡, Percent=0.0939% }
class StockMarketCapPercent { Sort=192, Code=6271, Name=同欣電, Percent=0.0621% }
class StockMarketCapPercent { Sort=332, Code=6277, Name=宏正, Percent=0.0314% }
class StockMarketCapPercent { Sort=177, Code=6278, Name=台表科, Percent=0.0684% }
class StockMarketCapPercent { Sort=445, Code=6281, Name=全國電, Percent=0.0204% }
class StockMarketCapPercent { Sort=293, Code=6282, Name=康舒, Percent=0.0360% }
class StockMarketCapPercent { Sort=542, Code=6283, Name=淳安, Percent=0.0142% }
class StockMarketCapPercent { Sort=129, Code=6285, Name=啟碁, Percent=0.0968% }
class StockMarketCapPercent { Sort=604, Code=6288, Name=聯嘉, Percent=0.0109% }
class StockMarketCapPercent { Sort=863, Code=6405, Name=悅城, Percent=0.0030% }
class StockMarketCapPercent { Sort=85, Code=6409, Name=旭隼, Percent=0.1745% }
class StockMarketCapPercent { Sort=173, Code=6412, Name=群電, Percent=0.0707% }
class StockMarketCapPercent { Sort=206, Code=6414, Name=樺漢, Percent=0.0590% }
class StockMarketCapPercent { Sort=75, Code=6415, Name=矽力-KY, Percent=0.1991% }
class StockMarketCapPercent { Sort=482, Code=6416, Name=瑞祺電通, Percent=0.0181% }
class StockMarketCapPercent { Sort=848, Code=6431, Name=光麗-KY, Percent=0.0036% }
class StockMarketCapPercent { Sort=691, Code=6442, Name=光聖, Percent=0.0081% }
class StockMarketCapPercent { Sort=692, Code=6449, Name=鈺邦, Percent=0.0081% }
class StockMarketCapPercent { Sort=288, Code=6451, Name=訊芯-KY, Percent=0.0373% }
class StockMarketCapPercent { Sort=212, Code=6452, Name=康友-KY, Percent=0.0558% }
class StockMarketCapPercent { Sort=115, Code=6456, Name=GIS-KY, Percent=0.1100% }
class StockMarketCapPercent { Sort=266, Code=6464, Name=台數科, Percent=0.0413% }
class StockMarketCapPercent { Sort=747, Code=6477, Name=安集, Percent=0.0063% }
class StockMarketCapPercent { Sort=310, Code=6504, Name=南六, Percent=0.0340% }
class StockMarketCapPercent { Sort=3, Code=6505, Name=台塑化, Percent=2.9120% }
class StockMarketCapPercent { Sort=376, Code=6525, Name=捷敏-KY, Percent=0.0264% }
class StockMarketCapPercent { Sort=646, Code=6531, Name=愛普, Percent=0.0094% }
class StockMarketCapPercent { Sort=506, Code=6533, Name=晶心科, Percent=0.0169% }
class StockMarketCapPercent { Sort=224, Code=6541, Name=泰福-KY, Percent=0.0532% }
class StockMarketCapPercent { Sort=336, Code=6552, Name=易華電, Percent=0.0313% }
class StockMarketCapPercent { Sort=478, Code=6558, Name=興能高, Percent=0.0182% }
class StockMarketCapPercent { Sort=805, Code=6573, Name=虹揚-KY, Percent=0.0049% }
class StockMarketCapPercent { Sort=299, Code=6579, Name=研揚, Percent=0.0352% }
class StockMarketCapPercent { Sort=326, Code=6581, Name=鋼聯, Percent=0.0318% }
class StockMarketCapPercent { Sort=505, Code=6582, Name=申豐, Percent=0.0171% }
class StockMarketCapPercent { Sort=854, Code=6591, Name=動力-KY, Percent=0.0034% }
class StockMarketCapPercent { Sort=317, Code=6605, Name=帝寶, Percent=0.0330% }
class StockMarketCapPercent { Sort=785, Code=6625, Name=必應, Percent=0.0055% }
class StockMarketCapPercent { Sort=701, Code=6641, Name=基士德-KY, Percent=0.0078% }
class StockMarketCapPercent { Sort=638, Code=6655, Name=科定, Percent=0.0096% }
class StockMarketCapPercent { Sort=378, Code=6666, Name=羅麗芬-KY, Percent=0.0263% }
class StockMarketCapPercent { Sort=556, Code=6668, Name=中揚光, Percent=0.0132% }
class StockMarketCapPercent { Sort=65, Code=6669, Name=緯穎, Percent=0.2360% }
class StockMarketCapPercent { Sort=179, Code=6670, Name=復盛應用, Percent=0.0676% }
class StockMarketCapPercent { Sort=702, Code=6671, Name=三能-KY, Percent=0.0078% }
class StockMarketCapPercent { Sort=436, Code=6672, Name=騰輝電子-KY, Percent=0.0212% }
class StockMarketCapPercent { Sort=746, Code=6674, Name=鋐寶科技, Percent=0.0063% }
class StockMarketCapPercent { Sort=769, Code=8011, Name=台通, Percent=0.0058% }
class StockMarketCapPercent { Sort=196, Code=8016, Name=矽創, Percent=0.0613% }
class StockMarketCapPercent { Sort=650, Code=8021, Name=尖點, Percent=0.0091% }
class StockMarketCapPercent { Sort=346, Code=8028, Name=昇陽半導體, Percent=0.0300% }
class StockMarketCapPercent { Sort=847, Code=8033, Name=雷虎, Percent=0.0037% }
class StockMarketCapPercent { Sort=357, Code=8039, Name=台虹, Percent=0.0287% }
class StockMarketCapPercent { Sort=156, Code=8046, Name=南電, Percent=0.0819% }
class StockMarketCapPercent { Sort=325, Code=8070, Name=長華, Percent=0.0319% }
class StockMarketCapPercent { Sort=801, Code=8072, Name=陞泰, Percent=0.0051% }
class StockMarketCapPercent { Sort=321, Code=8081, Name=致新, Percent=0.0325% }
class StockMarketCapPercent { Sort=899, Code=8101, Name=華冠, Percent=0.0018% }
class StockMarketCapPercent { Sort=756, Code=8103, Name=瀚荃, Percent=0.0061% }
class StockMarketCapPercent { Sort=569, Code=8104, Name=錸寶, Percent=0.0126% }
class StockMarketCapPercent { Sort=442, Code=8105, Name=凌巨, Percent=0.0208% }
class StockMarketCapPercent { Sort=535, Code=8110, Name=華東, Percent=0.0150% }
class StockMarketCapPercent { Sort=309, Code=8112, Name=至上, Percent=0.0341% }
class StockMarketCapPercent { Sort=381, Code=8114, Name=振樺電, Percent=0.0259% }
class StockMarketCapPercent { Sort=247, Code=8131, Name=福懋科, Percent=0.0464% }
class StockMarketCapPercent { Sort=170, Code=8150, Name=南茂, Percent=0.0717% }
class StockMarketCapPercent { Sort=290, Code=8163, Name=達方, Percent=0.0365% }
class StockMarketCapPercent { Sort=881, Code=8201, Name=無敵, Percent=0.0024% }
class StockMarketCapPercent { Sort=367, Code=8210, Name=勤誠, Percent=0.0272% }
class StockMarketCapPercent { Sort=331, Code=8213, Name=志超, Percent=0.0316% }
class StockMarketCapPercent { Sort=425, Code=8215, Name=明基材, Percent=0.0219% }
class StockMarketCapPercent { Sort=825, Code=8222, Name=寶一, Percent=0.0042% }
class StockMarketCapPercent { Sort=663, Code=8249, Name=菱光, Percent=0.0087% }
class StockMarketCapPercent { Sort=714, Code=8261, Name=富鼎, Percent=0.0074% }
class StockMarketCapPercent { Sort=618, Code=8271, Name=宇瞻, Percent=0.0104% }
class StockMarketCapPercent { Sort=144, Code=8341, Name=日友, Percent=0.0917% }
class StockMarketCapPercent { Sort=767, Code=8367, Name=建新國際, Percent=0.0058% }
class StockMarketCapPercent { Sort=768, Code=8374, Name=羅昇, Percent=0.0058% }
class StockMarketCapPercent { Sort=261, Code=8404, Name=百和興業-KY, Percent=0.0424% }
class StockMarketCapPercent { Sort=660, Code=8411, Name=福貞-KY, Percent=0.0088% }
class StockMarketCapPercent { Sort=228, Code=8422, Name=可寧衛, Percent=0.0522% }
class StockMarketCapPercent { Sort=557, Code=8427, Name=基勝-KY, Percent=0.0131% }
class StockMarketCapPercent { Sort=693, Code=8429, Name=金麗-KY, Percent=0.0080% }
class StockMarketCapPercent { Sort=654, Code=8442, Name=威宏-KY, Percent=0.0090% }
class StockMarketCapPercent { Sort=883, Code=8443, Name=阿瘦, Percent=0.0023% }
class StockMarketCapPercent { Sort=112, Code=8454, Name=富邦媒, Percent=0.1139% }
class StockMarketCapPercent { Sort=239, Code=8462, Name=柏文, Percent=0.0474% }
class StockMarketCapPercent { Sort=584, Code=8463, Name=潤泰材, Percent=0.0118% }
class StockMarketCapPercent { Sort=59, Code=8464, Name=億豐, Percent=0.2534% }
class StockMarketCapPercent { Sort=499, Code=8466, Name=美吉吉-KY, Percent=0.0173% }
class StockMarketCapPercent { Sort=676, Code=8467, Name=波力-KY, Percent=0.0086% }
class StockMarketCapPercent { Sort=415, Code=8473, Name=山林水, Percent=0.0225% }
class StockMarketCapPercent { Sort=564, Code=8478, Name=東哥遊艇, Percent=0.0129% }
class StockMarketCapPercent { Sort=531, Code=8480, Name=泰昇-KY, Percent=0.0155% }
class StockMarketCapPercent { Sort=574, Code=8481, Name=政伸, Percent=0.0124% }
class StockMarketCapPercent { Sort=253, Code=8482, Name=商億-KY, Percent=0.0449% }
class StockMarketCapPercent { Sort=840, Code=8488, Name=吉源-KY, Percent=0.0038% }
class StockMarketCapPercent { Sort=776, Code=8497, Name=格威傳媒, Percent=0.0057% }
class StockMarketCapPercent { Sort=447, Code=8499, Name=鼎炫-KY, Percent=0.0204% }
class StockMarketCapPercent { Sort=229, Code=8926, Name=台汽電, Percent=0.0521% }
class StockMarketCapPercent { Sort=873, Code=8940, Name=新天地, Percent=0.0026% }
class StockMarketCapPercent { Sort=599, Code=8996, Name=高力, Percent=0.0112% }
class StockMarketCapPercent { Sort=257, Code=9802, Name=鈺齊-KY, Percent=0.0436% }
class StockMarketCapPercent { Sort=869, Code=9902, Name=台火, Percent=0.0029% }
class StockMarketCapPercent { Sort=46, Code=9904, Name=寶成, Percent=0.3633% }
class StockMarketCapPercent { Sort=407, Code=9905, Name=大華, Percent=0.0230% }
class StockMarketCapPercent { Sort=819, Code=9906, Name=欣巴巴, Percent=0.0044% }
class StockMarketCapPercent { Sort=200, Code=9907, Name=統一實, Percent=0.0603% }
class StockMarketCapPercent { Sort=237, Code=9908, Name=大台北, Percent=0.0481% }
class StockMarketCapPercent { Sort=38, Code=9910, Name=豐泰, Percent=0.4725% }
class StockMarketCapPercent { Sort=353, Code=9911, Name=櫻花, Percent=0.0295% }
class StockMarketCapPercent { Sort=905, Code=9912, Name=偉聯, Percent=0.0015% }
class StockMarketCapPercent { Sort=86, Code=9914, Name=美利達, Percent=0.1707% }
class StockMarketCapPercent { Sort=109, Code=9917, Name=中保, Percent=0.1220% }
class StockMarketCapPercent { Sort=465, Code=9918, Name=欣天然, Percent=0.0190% }
class StockMarketCapPercent { Sort=745, Code=9919, Name=康那香, Percent=0.0064% }
class StockMarketCapPercent { Sort=58, Code=9921, Name=巨大, Percent=0.2577% }
class StockMarketCapPercent { Sort=377, Code=9924, Name=福興, Percent=0.0264% }
class StockMarketCapPercent { Sort=251, Code=9925, Name=新保, Percent=0.0451% }
class StockMarketCapPercent { Sort=412, Code=9926, Name=新海, Percent=0.0226% }
class StockMarketCapPercent { Sort=451, Code=9927, Name=泰銘, Percent=0.0202% }
class StockMarketCapPercent { Sort=832, Code=9929, Name=秋雨, Percent=0.0041% }
class StockMarketCapPercent { Sort=271, Code=9930, Name=中聯資源, Percent=0.0398% }
class StockMarketCapPercent { Sort=589, Code=9931, Name=欣高, Percent=0.0115% }
class StockMarketCapPercent { Sort=120, Code=9933, Name=中鼎, Percent=0.1051% }
class StockMarketCapPercent { Sort=483, Code=9934, Name=成霖, Percent=0.0181% }
class StockMarketCapPercent { Sort=484, Code=9935, Name=慶豐富, Percent=0.0181% }
class StockMarketCapPercent { Sort=273, Code=9937, Name=全國, Percent=0.0395% }
class StockMarketCapPercent { Sort=162, Code=9938, Name=百和, Percent=0.0786% }
class StockMarketCapPercent { Sort=225, Code=9939, Name=宏全, Percent=0.0531% }
class StockMarketCapPercent { Sort=167, Code=9940, Name=信義, Percent=0.0731% }
class StockMarketCapPercent { Sort=121, Code=9941, Name=裕融, Percent=0.1045% }
class StockMarketCapPercent { Sort=473, Code=9942, Name=茂順, Percent=0.0186% }
class StockMarketCapPercent { Sort=324, Code=9943, Name=好樂迪, Percent=0.0320% }
class StockMarketCapPercent { Sort=757, Code=9944, Name=新麗, Percent=0.0060% }
class StockMarketCapPercent { Sort=96, Code=9945, Name=潤泰新, Percent=0.1343% }
class StockMarketCapPercent { Sort=414, Code=9946, Name=三發地產, Percent=0.0225% }
class StockMarketCapPercent { Sort=734, Code=9955, Name=佳龍, Percent=0.0068% }
class StockMarketCapPercent { Sort=249, Code=9958, Name=世紀鋼, Percent=0.0455% }
